codice_istat,forza_lavoro,occupazione
7072,0.549469964664311,0.9581993569131833
6082,0.5070202808112324,0.9476923076923077
25027,0.5318315377081293,0.9668508287292817
67012,0.43889384478144516,0.8963414634146342
58102,0.47357079477753833,0.8693790149892934
63052,0.5095699527508609,0.7779349363507779
3022,0.5525024533856723,0.9360568383658969
45007,0.4021164021164021,0.9407894736842105
4057,0.59375,0.9624060150375939
23002,0.5305164319248826,0.9367888748419722
5092,0.5021739130434782,0.9523809523809523
24037,0.558277027027027,0.9606656580937972
66022,0.4672897196261682,0.82
108007,0.6122517670817906,0.936778449697636
22012,0.5587044534412956,0.9492753623188406
96082,0.5301094890510949,0.9363166953528399
6127,0.5121951219512195,0.9347442680776014
2032,0.5148771021992238,0.9472361809045227
44017,0.5309961522017956,0.9158615136876006
86002,0.39174779786740843,0.8372781065088757
90052,0.5166967030637125,0.8453016003282725
87037,0.44813559322033897,0.7453353504790721
4103,0.4794520547945205,0.9428571428571428
23048,0.5291943828529194,0.9450651769087524
65033,0.3344594594594595,0.7828282828282829
107018,0.4403870162297129,0.778880226789511
64088,0.43674456083803387,0.7749077490774908
1043,0.5783132530120482,0.9375
43028,0.5982019363762102,0.9265895953757225
85013,0.37166710376781187,0.8073621074914736
6173,0.5248,0.9054878048780488
2078,0.5257731958762887,0.8431372549019608
44063,0.5439747965345235,0.9382239382239382
63008,0.4157503450117972,0.7090694935217904
22058,0.6211072664359861,0.958217270194986
64043,0.47245355541319667,0.8176271186440678
106028,0.4703125,0.7790697674418605
60083,0.4598870056497175,0.7665847665847666
4148,0.556953179594689,0.9579673776662484
23093,0.5278026905829596,0.9524214103653356
42038,0.6252086811352254,0.9381397418780596
84023,0.38712051517939283,0.8129752851711026
71063,0.536741214057508,0.8886054421768708
1088,0.524024024024024,0.9555873925501432
20033,0.5326708822643782,0.960712266817411
62018,0.41461342395921835,0.7909836065573771
104003,0.41482843137254904,0.7607090103397341
32003,0.4667125408567005,0.9364172502764467
2123,0.4107142857142857,0.9565217391304348
21068,0.5728542914171657,0.9930313588850174
40013,0.555694394858979,0.9330228075811114
28088,0.5065036420395421,0.9224447868515665
19043,0.5875763747454175,0.9549393414211439
79118,0.38317256162915325,0.8153846153846154
3158,0.532409972299169,0.8896982310093653
22103,0.5786674132138858,0.9494436381228835
18008,0.5393548387096774,0.916267942583732
83033,0.4900449582530507,0.814875491480996
18143,0.5226860254083484,0.9322916666666666
4193,0.5975609756097561,0.9285714285714286
65123,0.4617142857142857,0.8811881188118812
61028,0.4467983813377767,0.7554608417687799
103013,0.5660377358490566,0.9444444444444444
1133,0.4744897959183674,0.9247311827956989
62063,0.43670886075949367,0.8405797101449275
81008,0.43957321376676217,0.8251794484321874
24083,0.5862799068388735,0.9628024557602023
29033,0.5714430585133353,0.9203194321206744
66068,0.4948453608247423,0.90625
17018,0.5143687439457539,0.9271814187068425
82043,0.4684577452814147,0.7945553539019964
108053,0.5613517804490814,0.9294949494949495
22148,0.5924855491329479,0.9609756097560975
18053,0.5687540348612008,0.9069239500567536
60038,0.49339974482284815,0.8708538465363768
102023,0.44297416509136733,0.8406827880512091
4238,0.5647969052224371,0.9794520547945206
19088,0.502357255107386,0.9332638164754953
61073,0.4213166144200627,0.8630952380952381
80018,0.47376830892143806,0.7976391231028668
1178,0.495061011040093,0.9436619718309859
16028,0.5980433857932794,0.9448790896159317
76058,0.4677777777777778,0.8859857482185273
90053,0.3668188736681887,0.8962655601659751
17063,0.5259259259259259,0.9501625135427952
36008,0.5849197860962567,0.9544706527701591
22193,0.517503805175038,0.95
18098,0.4693140794223827,0.9846153846153847
37043,0.5991408546235587,0.9339622641509434
14003,0.5362903225806451,0.9060150375939849
7028,0.520618556701031,0.9603960396039604
21023,0.6407229804500184,0.97524467472654
35018,0.5683497536945813,0.933911159263272
15038,0.5564356435643565,0.9194839857651246
80063,0.47076330419434015,0.7764169791182025
99008,0.5847547974413646,0.8951686417502279
1223,0.5687820260149783,0.9286209286209286
16073,0.5475551887765628,0.9434815373021854
58058,0.5248306997742663,0.8508960573476703
77003,0.4783485357657225,0.7956643918105178
17108,0.5409060175794456,0.94875
13013,0.5418146593477559,0.898092967818832
78038,0.5,0.7948717948717948
21113,0.5962994112699748,0.9844851904090268
69083,0.503218146597513,0.8948218055383087
3023,0.5142857142857142,0.9188034188034188
31013,0.5212121212121212,0.9534883720930233
14048,0.5831842576028623,0.9570552147239264
79073,0.4014336917562724,0.75
98018,0.6257078142695357,0.9167420814479638
59003,0.4517766497461929,0.8539325842696629
57068,0.5040556199304751,0.8528735632183908
76013,0.45821489482660605,0.825682382133995
1268,0.4847161572052402,0.8738738738738738
54053,0.5681818181818182,0.9304761904761905
16118,0.4986225895316804,0.9613259668508287
58103,0.48914670658682635,0.872991583779648
54008,0.5067663817663818,0.9388615600843289
17153,0.5147169811320754,0.9604105571847508
13058,0.6016559337626495,0.9342507645259939
41003,0.5549927641099855,0.9048239895697523
97028,0.5645484949832776,0.9324644549763034
57023,0.4479166666666667,0.9224806201550387
18188,0.41919191919191917,0.9156626506024096
33038,0.5599254110866249,0.9564032697547684
75023,0.4284581847007531,0.8903792784458835
53018,0.4946853253804389,0.93631164012985
95003,0.39357429718875503,0.8775510204081632
1313,0.443,0.945823927765237
16163,0.5473568281938326,0.9295774647887324
12068,0.5557275541795665,0.9319096255029403
83078,0.4587719298245614,0.7998725302740599
96038,0.5243243243243243,0.9312714776632303
78083,0.4328068043742406,0.759685569904548
17198,0.5413060582218725,0.9578488372093024
78128,0.41722193746796515,0.800982800982801
9008,0.555984555984556,0.9305555555555556
97073,0.5681255161023947,0.9476744186046512
10043,0.5100965759438104,0.9483648881239243
75068,0.4689577146089662,0.8721351025331725
94013,0.39316239316239315,0.8695652173913043
28043,0.6058263971462544,0.9322865554465162
65078,0.437051582206782,0.8098035827429295
56033,0.4543239951278928,0.935656836461126
72008,0.4827586206896552,0.8174603174603174
16208,0.5782463928967814,0.9347408829174664
12113,0.5318495778971604,0.9242424242424242
8018,0.5532786885245902,0.9185185185185185
50003,0.552027269465375,0.9236269093272668
41048,0.5264026402640264,0.9153605015673981
13148,0.5473204104903079,0.9354166666666667
9053,0.4869215291750503,0.8884297520661157
51038,0.46881091617933723,0.9604989604989606
52028,0.5795930580490725,0.9612803304078472
71018,0.33484455958549225,0.8626692456479691
103058,0.49236641221374045,0.9302325581395349
30068,0.5654952076677316,0.9560129136400323
49013,0.5098214285714285,0.9241097489784005
8063,0.4773748395378691,0.9072268907563025
27008,0.4907513918925137,0.8997702873751816
13193,0.5581188997338066,0.9475357710651828
5003,0.45751633986928103,0.9523809523809523
70028,0.41002949852507375,0.8669064748201439
6038,0.48,0.9285714285714286
48023,0.5441176470588235,0.9332665999332665
90008,0.43771827706635624,0.9148936170212766
15173,0.6128098850394932,0.9278968861664114
30113,0.48360655737704916,0.9220338983050848
26018,0.525,0.9326765188834154
68003,0.458128078817734,0.8623655913978494
92078,0.5002824858757062,0.7430830039525692
30023,0.5276965422329262,0.9214343928280359
4013,0.6221498371335505,0.9764397905759162
69038,0.42179616548940463,0.84688995215311
58013,0.5281070745697897,0.8900555153270577
95048,0.39154929577464787,0.762589928057554
86003,0.4059016393442623,0.8072159396876682
13238,0.5912259122591226,0.9410540915395285
5048,0.4762886597938144,0.9307359307359307
70073,0.43670886075949367,0.8913043478260869
89018,0.4717210007581501,0.7878495660559306
6083,0.46774193548387094,0.9448275862068966
25028,0.5321637426900585,0.945054945054945
67013,0.4936831875607386,0.9124015748031497
7073,0.5277540563620837,0.9142394822006472
12023,0.5911730545876888,0.9390962671905697
26063,0.5663716814159292,0.9352678571428571
45008,0.4682282003710575,0.9390787518573551
91043,0.46882043576258453,0.7740384615384616
34028,0.46233230134158926,0.9665178571428571
4058,0.5913200723327305,0.963302752293578
23003,0.5806799784133837,0.9442379182156134
5093,0.46926713947990545,0.9168765743073047
24038,0.553667034928189,0.9404451266308519
66023,0.4647058823529412,0.9240506329113924
108008,0.5527219974039856,0.9459870147810471
6128,0.4748201438848921,0.9109848484848485
2033,0.5327510917030568,0.9262295081967213
96083,0.553478712357217,0.9212007504690432
63053,0.46870729707570374,0.8925170068027211
3068,0.5523838913747878,0.896927374301676
22013,0.6130286825473992,0.9730372720063442
87038,0.4707294166753626,0.8124584349368211
4104,0.5904842820730671,0.9827338129496402
23049,0.5699731903485254,0.9336782690498588
65034,0.47187611249555,0.7732930969445492
107019,0.4249174917491749,0.7902912621359224
1044,0.4714336408800568,0.9028980052691005
66069,0.46563483735571876,0.9008450704225353
108054,0.5479390681003584,0.9404469882801854
18009,0.5543695797198132,0.9181708784596871
78084,0.4476484723652592,0.8512269938650306
92079,0.46396396396396394,0.7087378640776699
6174,0.5217656277207035,0.9218254630402136
2079,0.44980544747081713,0.9394463667820069
21024,0.6413570274636511,0.9874055415617129
63009,0.4099062608494387,0.7532467532467533
3114,0.5984072810011376,0.9420152091254753
22059,0.48520710059171596,0.9573170731707317
64044,0.4857299670691548,0.8252354048964219
58104,0.5068161296716366,0.872202668057185
4149,0.5437665782493368,0.975609756097561
23094,0.6267498091117333,0.9516751269035533
42039,0.5875267665952891,0.9138952164009112
84024,0.44187102633969116,0.736896197327852
60084,0.36591809775429324,0.796028880866426
1089,0.5297397769516728,0.9164912280701755
20034,0.5851984482244106,0.9291177970423253
62019,0.4125874125874126,0.8845338983050848
104004,0.5350035357106778,0.8610271903323263
21069,0.6666666666666666,0.9932432432432432
40014,0.5729653882132835,0.9567346938775511
5049,0.5305263157894737,0.9365079365079365
3159,0.563249001331558,0.9621749408983451
22104,0.5514670896114195,0.9482312338222606
64089,0.43812709030100333,0.751145038167939
83034,0.43802281368821294,0.7291666666666666
4194,0.6154446177847114,0.9657794676806084
19044,0.5045592705167173,0.9136546184738956
61029,0.45912042502951594,0.7168113146898103
103014,0.4120443740095087,0.9115384615384615
1134,0.438179347826087,0.9286821705426357
62064,0.4298642533936652,0.9022556390977443
81009,0.39866131191432397,0.9046339825386165
24084,0.5318027210884354,0.9472337703869523
21114,0.6523687580025608,0.9892051030421982
17019,0.5088996763754046,0.9379968203497615
82044,0.4770979605483116,0.7792571829011913
43029,0.556738768718802,0.9127316198445905
80064,0.4530313124583611,0.7705882352941177
22149,0.5202312138728323,0.9888888888888889
18054,0.4930939226519337,0.907563025210084
60039,0.4179728317659352,0.8175
102024,0.393859649122807,0.7750556792873051
4239,0.5045787545787546,0.9437386569872959
19089,0.5062695924764891,0.9411764705882353
61074,0.3885553129548763,0.6806368531959729
103059,0.43699731903485256,0.9263803680981595
1179,0.5048309178743962,0.9665071770334929
16029,0.6124192540112523,0.9265056141544743
58014,0.4317617866004963,0.867816091954023
76059,0.47936687394007915,0.7995283018867925
17064,0.6167097329888027,0.9497206703910615
36009,0.5487903880500081,0.9446745562130178
22194,0.5559701492537313,0.9664429530201343
18099,0.4943639291465378,0.9543973941368078
37044,0.5734066767830045,0.9368177307310619
79029,0.4409278553174759,0.8421756576014267
7029,0.5081206496519721,0.9634703196347032
57024,0.4463087248322148,0.9548872180451128
99009,0.5507900677200903,0.9344262295081968
35019,0.428246013667426,0.9787234042553191
49014,0.5233323509185578,0.9224704336399474
1224,0.3904109589041096,0.9473684210526315
16074,0.5568873668188736,0.937820293816194
58059,0.5454859511745739,0.8804095419041588
77004,0.40392706872370265,0.8645833333333334
14004,0.5595588235294118,0.9645203679369251
17109,0.5949667616334283,0.9537110933758979
78039,0.42025316455696204,0.7409638554216867
18144,0.54421768707483,0.9075
14049,0.5019607843137255,0.9365234375
79074,0.37947725072604066,0.8596938775510204
98019,0.5287823990355636,0.9333143345682531
54054,0.5162315236911176,0.8964409954508964
59004,0.41260744985673353,0.875
57069,0.48562300319488816,0.8273026315789473
76014,0.5044929396662388,0.811704834605598
1269,0.5399205202312138,0.9284041485446638
16119,0.5321944809461235,0.9333333333333333
12024,0.5705882352941176,0.9175257731958762
54009,0.49454545454545457,0.9185174069627852
85014,0.3930084745762712,0.839622641509434
17154,0.4608433734939759,0.9150326797385621
13059,0.5731070496083551,0.9407744874715261
32004,0.5007683442182097,0.9501342539317222
97029,0.6,0.928374655647383
41004,0.4960182025028441,0.9472477064220184
18189,0.5829846582984658,0.9186602870813397
33039,0.5886589571921282,0.9336550060313631
75024,0.4159883114172407,0.882589061716006
53019,0.46770923834346945,0.9318885448916409
95004,0.46,0.784219001610306
1314,0.5542933249764964,0.9089752650176679
16164,0.5305738476011289,0.9237588652482269
12069,0.562390158172232,0.871875
31014,0.5150877192982456,0.952316076294278
96039,0.47438752783964366,0.9225352112676056
23004,0.5608892386385993,0.9484391441599439
83079,0.466996699669967,0.8810365135453475
17199,0.5342614748749184,0.9244706840390879
9009,0.5,0.9621451104100947
97074,0.58,0.9468779123951537
10044,0.45169082125603865,0.9679144385026738
52029,0.46971569839307786,0.95
94014,0.38278688524590165,0.8843683083511777
30024,0.5119266055045871,0.942652329749104
95049,0.44663307375171785,0.8574358974358974
65079,0.44574274022580485,0.8082070567415109
78129,0.40271493212669685,0.7617977528089888
16209,0.5856785490931833,0.9172450613988254
12114,0.5179611650485437,0.9343955014058107
8019,0.47706422018348627,0.926923076923077
50004,0.5863668448119391,0.9260533104041273
56034,0.4309796437659033,0.9129151291512915
9054,0.4637462235649547,0.9381107491856677
51039,0.5535055350553506,0.9382905982905982
93024,0.5130890052356021,0.9591836734693877
80019,0.4879518072289157,0.691358024691358
29034,0.4044943820224719,0.9183006535947712
71019,0.34375,0.8181818181818182
75069,0.4459806438870235,0.8423383525243578
15219,0.6374225526641883,0.9331259720062208
30069,0.47749437359339836,0.9230164964650432
41049,0.52330743618202,0.9141039236479321
8064,0.39018087855297157,0.9403973509933775
27009,0.5379384395132427,0.936127744510978
13194,0.4905149051490515,0.9779005524861878
5004,0.5231316725978647,0.9047619047619048
70029,0.47353700516351116,0.8400726942298955
34029,0.5479662317728319,0.9593837535014006
71064,0.44951744617668893,0.8967795210569777
26064,0.5487451737451737,0.9265611257695691
6039,0.5108344113842174,0.8929408040519151
48024,0.5586935166994106,0.932967032967033
30114,0.5132275132275133,0.9495387954422138
26019,0.5785288270377733,0.9549446353570065
68004,0.3651315789473684,0.9279279279279279
4014,0.4944649446494465,0.9514925373134329
69039,0.41,0.926829268292683
65124,0.41480206540447506,0.7593360995850622
13239,0.5316846986089645,0.9418604651162791
28089,0.5542215842359389,0.9463150459147633
70074,0.427224513847967,0.7958620689655173
89019,0.4304567214387372,0.8310790501953712
6084,0.4050179211469534,0.8761061946902655
25029,0.5738493244790474,0.9596967278531524
67014,0.5178441369264385,0.8959212376933896
7074,0.5592734225621415,0.9452991452991453
3024,0.5548535955611712,0.905940594059406
45009,0.4846066134549601,0.9327058823529412
63054,0.45707123459369126,0.7431444241316271
91044,0.4945934256055363,0.854613030170529
28044,0.5963455149501661,0.9405756731662024
4059,0.5452772963604853,0.9415971394517283
69084,0.5759947814742336,0.8799546998867497
5094,0.4362745098039216,0.9719101123595506
24039,0.4472049689440994,0.95
66024,0.4375,0.9142857142857143
108009,0.5409104433204404,0.9422442244224423
44064,0.4864425162689805,0.8807134894091416
6129,0.5012406947890818,0.9331683168316832
86004,0.36498087547811303,0.8069399161620866
96084,0.48463687150837986,0.9322766570605188
3069,0.587260034904014,0.937592867756315
87039,0.454745417515275,0.779648871372268
87040,0.40991180176396474,0.7213114754098361
4105,0.5790816326530612,0.972834067547724
23050,0.5608030040439053,0.9443729075457121
65035,0.4309677419354839,0.8682634730538922
107020,0.4302110689621632,0.7691612028035271
1045,0.5323310994385075,0.930248383804015
43030,0.5562680346264829,0.9268011527377522
85015,0.3794638340920587,0.7531324980005332
41050,0.5774348057477382,0.9059907834101383
6175,0.4791666666666667,0.991304347826087
45010,0.49594369082828016,0.871168710021322
21025,0.6144144144144145,0.9442815249266863
63010,0.4730497542997543,0.6972894010712547
3115,0.5433589462129528,0.9171717171717172
22060,0.5581395348837209,0.9375
64045,0.43170964660936006,0.8451327433628318
35020,0.5838897161246938,0.941263573543929
4150,0.4634146341463415,0.9649122807017544
23095,0.5244699821676243,0.9527767283717415
42040,0.5451860602480804,0.9274106175514626
84025,0.40038684719535783,0.7623188405797101
60085,0.46413619871615963,0.8821407095610343
1090,0.5302105188712605,0.9122315592903828
20035,0.5383716400467472,0.9435600578871202
62020,0.35506134969325154,0.8747300215982722
104005,0.4752829064919595,0.8220551378446115
21070,0.6683431126012853,0.9903846153846154
63055,0.500351370344343,0.7100889513108615
22105,0.5351089588377724,0.9321266968325792
64090,0.37449118046132973,0.9311594202898551
83035,0.41027227722772275,0.770739064856712
5050,0.5169977081741788,0.9545622460288142
65125,0.4843110504774898,0.8309859154929577
4195,0.5747800586510264,0.9744897959183674
19045,0.4833948339483395,0.9236641221374046
61030,0.3702770780856423,0.7619047619047619
103015,0.5594900849858357,0.9468354430379747
80065,0.4804088586030664,0.8362346872985171
1135,0.5517002081887578,0.9207547169811321
62065,0.4366576819407008,0.8168724279835391
81010,0.4416243654822335,0.8076225045372051
21115,0.6015148716053944,0.9757371007371007
17020,0.5344111863666157,0.9170073589533932
82045,0.37902264600715135,0.7722371967654986
24085,0.5413212088793795,0.9486166007905138
32005,0.503507825148408,0.9506966773847803
66070,0.444967074317968,0.9260042283298098
22150,0.5346534653465347,0.9475308641975309
18055,0.4869029275808937,0.9113924050632911
60040,0.445662100456621,0.8852459016393442
102025,0.42627865961199296,0.7480347538270583
108055,0.6485239852398524,0.9459459459459459
4240,0.5331623305240014,0.9573883161512028
19090,0.5422446406052963,0.9302325581395349
61075,0.41917014207959286,0.7826306913996627
80020,0.4256198347107438,0.8090614886731392
1180,0.5972515856236786,0.9380530973451328
16030,0.6234989082969432,0.935872182096739
58015,0.5560954540546378,0.9176699029126214
76060,0.4609042553191489,0.825735718407386
36010,0.5455136540962289,0.9411203814064363
67015,0.46380697050938335,0.9132947976878613
22195,0.5927342256214149,0.9580645161290322
18100,0.5219960604070912,0.9270440251572327
14005,0.5288529204785363,0.9441117764471058
79030,0.4321266968325792,0.8979057591623036
15040,0.5665212649945475,0.9379210779595765
57025,0.48081841432225064,0.9122340425531915
99010,0.5893916913946587,0.9106356198867213
18010,0.48366013071895425,0.8378378378378378
7030,0.6244635193133047,0.9644902634593356
44065,0.525,0.9319727891156463
1225,0.518706404565631,0.9242053789731052
16075,0.5966815571155073,0.9229946524064171
58060,0.5751875726513791,0.8838875620062465
77005,0.4208955223880597,0.8794326241134752
17110,0.4675834970530452,0.957983193277311
13015,0.5930902111324377,0.9093851132686084
78040,0.41352796969021616,0.7227162489894907
18145,0.46034816247582205,0.907563025210084
14050,0.5169541939321832,0.9482163406214039
56035,0.5126226291693917,0.8800714467976525
98020,0.6624309392265193,0.9274395329441201
3025,0.5818050193050193,0.907092492741601
54055,0.4821002386634845,0.9294554455445545
15085,0.5887407808376751,0.9369038041604413
57070,0.47666971637694416,0.9040307101727447
59005,0.508774257754188,0.8515355023798656
1270,0.48720626631853786,0.8735262593783494
16120,0.5461867192636424,0.9419199518507373
12025,0.5254110612855007,0.9580369843527738
54010,0.4533333333333333,0.9140271493212669
17155,0.5780689160086145,0.9282831418814033
13060,0.6006984866123399,0.9709302325581395
78085,0.4435763888888889,0.7671232876712328
97030,0.48605240912933223,0.9478260869565217
18190,0.5368458526165896,0.9370026525198939
41005,0.5234493192133132,0.9161849710982659
33040,0.5624874220165024,0.952772808586762
75025,0.42888462592491094,0.855591054313099
69040,0.4427966101694915,0.8548644338118022
15130,0.5171927704777728,0.9271877737759174
53020,0.45197168857431747,0.9373601789709173
95005,0.45454545454545453,0.8551724137931035
1315,0.5824799335732078,0.9137562366357804
16165,0.47103274559193953,0.9572192513368984
12070,0.5418128115192912,0.9265758091993186
31015,0.5428747686613201,0.9318181818181818
96040,0.5100880932082978,0.9203342618384401
78130,0.38441330998248685,0.7630979498861048
23005,0.5500224315836698,0.9486133768352365
17200,0.5378221113881961,0.9258114374034003
83080,0.43339882121807466,0.7280145058930191
9010,0.5137055837563452,0.9525691699604744
97075,0.5644202180376611,0.9561018437225637
10045,0.4027777777777778,0.896551724137931
52030,0.5352233676975945,0.9357945425361156
94015,0.4342629482071713,0.8715596330275229
15175,0.578773085720138,0.9122331013330187
30025,0.49683544303797467,0.89171974522293
72010,0.4851980400163332,0.8516726278140122
28045,0.5823429541595926,0.9324145242512589
65080,0.5131240349974266,0.8254764292878636
16210,0.5037878787878788,0.9135338345864662
12115,0.5717791411042945,0.9184549356223176
8020,0.5903361344537815,0.9074733096085409
50005,0.5622171945701357,0.9175050301810865
9055,0.45385514018691586,0.9433719433719434
93025,0.5451521377556012,0.9330581478822685
29035,0.5279838165879973,0.9425287356321839
71020,0.4180179403139555,0.806458268853812
15220,0.5771482088503863,0.9275862068965517
75070,0.3902392344497608,0.8401177047572339
30070,0.5292397660818714,0.9400157853196527
49015,0.4454320987654321,0.9101995565410199
103060,0.496996996996997,0.9546827794561934
8065,0.4817857990976015,0.8987578864353313
27010,0.5148585750089509,0.9381084840055632
13195,0.5688405797101449,0.9171974522292994
5005,0.5183539502407456,0.9095009109644275
70030,0.45596502186133664,0.8342465753424657
34030,0.5506921062476619,0.9402173913043478
6040,0.5180180180180181,0.9608695652173913
48025,0.5679012345679012,0.9279176201372997
90010,0.38144329896907214,0.8716216216216216
76015,0.39942196531791907,0.8914616497829233
26020,0.5730717185385656,0.9429358520267611
68005,0.385935537881959,0.8709327548806941
4015,0.3778801843317972,0.9512195121951219
92080,0.5273056561716356,0.7801849405548217
28090,0.5921111609143882,0.93111279333838
70075,0.45738636363636365,0.8099378881987578
89020,0.41883963494132986,0.8638132295719845
95050,0.4612299465240642,0.8057971014492754
37045,0.5753012048192772,0.9581151832460733
6085,0.44672131147540983,0.9541284403669725
25030,0.5734676742233418,0.9194729136163983
90055,0.47689075630252103,0.8634361233480177
26065,0.5547024952015355,0.9573241061130334
91090,0.4921383647798742,0.805111821086262
58105,0.47485406376290973,0.8959810874704491
40015,0.5857273141814866,0.9445309458933437
4060,0.5795454545454546,0.9803921568627451
69085,0.452073732718894,0.9153924566768603
5095,0.46226415094339623,0.9727891156462585
24040,0.5679640718562874,0.9609910384818134
66025,0.5037401154092754,0.8939329656342808
108010,0.5980700500357398,0.9362973586709693
6130,0.479108635097493,0.9709302325581395
2035,0.5051194539249146,0.9459459459459459
44020,0.5576631259484067,0.882312925170068
86005,0.4062578222778473,0.8385705483672212
17065,0.5414804151829684,0.9231845529592836
3070,0.57,0.9177631578947368
22015,0.5225464190981433,0.934010152284264
87041,0.5080059777967549,0.7831477201092667
64001,0.5061654135338346,0.7973856209150327
4106,0.5123042505592841,0.9563318777292577
23051,0.617933390264731,0.9422332780541736
65036,0.5503533568904594,0.8715890850722311
107021,0.47681451612903225,0.718816067653277
24086,0.5585237547262863,0.932597498160412
66071,0.4675,0.8823529411764706
85016,0.4366960397042439,0.8122463179867796
6176,0.4582651391162029,0.95
21026,0.6267857142857143,0.9772079772079773
64091,0.4595419847328244,0.7308970099667774
78086,0.3860103626943005,0.7919463087248322
69041,0.47775628626692457,0.8663967611336032
3116,0.5574468085106383,0.9587786259541985
22061,0.5954008701056557,0.9665970772442589
41006,0.42086956521739133,0.9669421487603306
4151,0.48231511254019294,0.94
23096,0.573027641808235,0.9375667357578041
65081,0.46243654822335023,0.8013172338090011
84026,0.34728924212319046,0.809971393543114
1091,0.5250836120401338,0.9235668789808917
20036,0.554595632349412,0.9420164430982259
62021,0.48613376835236544,0.8053691275167785
104006,0.48757763975155277,0.8335987261146497
2126,0.5598086124401914,0.8888888888888888
21071,0.6614853195164075,0.9830287206266318
40016,0.6204125368336458,0.9015544041450777
82001,0.3716601621134794,0.7980613893376414
35021,0.5477305475504323,0.9404801052285432
22106,0.5806010928961749,0.96
41051,0.5462895818225767,0.9212389380530973
83036,0.45604395604395603,0.7725903614457831
46001,0.5678173631408484,0.8842515303283249
5051,0.4618834080717489,0.9563106796116505
4196,0.5792474344355758,0.9547244094488189
65126,0.45260347129506007,0.8893805309734514
19046,0.5877453896490185,0.9574898785425101
10001,0.4724609375,0.9485324514262091
103016,0.4982738780207135,0.9676674364896074
61031,0.36282394995531725,0.8842364532019704
18011,0.5330347144456887,0.930672268907563
1136,0.49626467449306294,0.9505376344086022
62066,0.4370179948586118,0.8911764705882353
81011,0.4161814370560149,0.7876880027981812
69086,0.47183565275016565,0.8899812734082397
21116,0.6660525103638876,0.9813278008298755
17021,0.5516701461377871,0.9429990539262062
82046,0.4296564819609874,0.7561269586179189
1046,0.5124590163934426,0.9289827255278311
22151,0.5389312977099237,0.943342776203966
18056,0.5820076796489303,0.9453345900094251
37001,0.5748633879781421,0.9415831316972001
102026,0.3862433862433862,0.8561643835616438
43031,0.5451612903225806,0.9193114577729963
80066,0.40039840637450197,0.6666666666666666
4241,0.5549193128578865,0.974671669793621
19091,0.501187648456057,0.9478672985781991
61076,0.4378563283922463,0.8020833333333334
80021,0.4957446808510638,0.871244635193133
1181,0.5072549600236896,0.9299474605954466
16031,0.5722242851838099,0.9218040233614536
58016,0.48528150900257216,0.8633686690223793
100001,0.538261515601783,0.9302967563837129
17066,0.5771403737505433,0.9292168674698795
36011,0.49852507374631266,0.9371301775147929
60086,0.46458923512747874,0.8170731707317073
67016,0.45200254291163383,0.8241912798874824
28046,0.6060656281073914,0.9379272627837025
76061,0.42190669371196754,0.8942307692307693
18101,0.4831288343558282,0.9555555555555556
14006,0.43548387096774194,0.9259259259259259
15041,0.5540366262574156,0.9283054003724395
57026,0.42300194931773877,0.9216589861751152
99011,0.5561224489795918,0.9070336391437309
12026,0.5324045856914816,0.910161360662887
1226,0.5511111111111111,0.9193548387096774
30071,0.4570886676149834,0.9180497925311203
16076,0.556651376146789,0.9258343634116193
44066,0.5052511304516945,0.8834143290189097
77006,0.4154870940882598,0.8316633266533067
58061,0.48839071257005606,0.9147540983606557
63011,0.4241870053867128,0.649839303911578
17111,0.4859514687100894,0.9053876478318003
78041,0.34104046242774566,0.8847457627118644
73001,0.435290248314422,0.8182848507744617
18146,0.4532145130490134,0.9129213483146067
14051,0.5457853244390539,0.9533333333333334
56036,0.4793548931858482,0.9240796195173507
98021,0.6005794701986755,0.9414197105444521
3026,0.5925784238714613,0.9354422207876049
15086,0.5565664323270515,0.9112620740897994
34031,0.5965637233579817,0.9485964272694131
76016,0.4218362282878412,0.6941176470588235
54056,0.531135788585887,0.9035331480746328
91091,0.34989200863930886,0.8518518518518519
59006,0.4972729179777638,0.8673275680236238
1271,0.539454806312769,0.9441489361702128
16121,0.5084745762711864,0.9555555555555556
58106,0.47177848775292863,0.9119638826185101
54011,0.5556309362279511,0.9371184371184371
57071,0.5497835497835498,0.7480314960629921
17156,0.555050505050505,0.940552016985138
13061,0.5576298701298701,0.9556040756914119
32006,0.49971840096357056,0.9071705945366899
97031,0.5605982465188242,0.9466421343146274
33041,0.5456790123456791,0.9705882352941176
75026,0.41443119721808247,0.8237938267905304
64046,0.48535262206148283,0.8502235469448585
55001,0.4793703792034343,0.9248756218905473
15131,0.588532228837691,0.9203870683967451
53021,0.46505441354292626,0.9245969838793552
95006,0.5532216860630145,0.8912262698819907
16166,0.44594594594594594,1.0
12071,0.6048192771084338,0.9621513944223108
31016,0.5204802943739711,0.9272558139534883
96041,0.5127897681854516,0.9423226812159002
17201,0.5302277432712216,0.9371339320577899
13106,0.4117647058823529,0.9472049689440993
9011,0.5416867469879518,0.9154804270462633
97076,0.5652,0.9455060155697098
22196,0.5477680433875678,0.9527798933739527
60041,0.4609756097560976,0.8476190476190476
10046,0.4815443360203649,0.9114136964357229
52031,0.5108906098741529,0.9156797726196115
94016,0.43202764976958524,0.8346666666666667
15176,0.5577338907308634,0.9322822434737659
30026,0.5333,0.9257453590849428
